Date,HDFC Top 100 Fund,SBI Bluechip Fund,ICICI Pru Focused Equity,Axis Bluechip Fund,Mirae Asset Large Cap,Kotak Bluechip Fund,Nippon India Large Cap,UTI Mastershare Fund,Canara Robeco Bluechip,DSP Top 100 Equity Fund,Franklin India Bluechip,Tata Large Cap Fund,Aditya Birla SL Frontline,Invesco India Largecap,IDFC Large Cap Fund,HDFC Mid-Cap Opportunities,SBI Magnum Midcap Fund,ICICI Pru Midcap Fund,Axis Midcap Fund,Mirae Asset Midcap Fund,Kotak Emerging Equity,Nippon India Growth Fund,UTI Mid Cap Fund,DSP Midcap Fund,Franklin India Prima Fund,HDFC Small Cap Fund,SBI Small Cap Fund,ICICI Pru Smallcap Fund,Axis Small Cap Fund,Nippon India Small Cap,Kotak Small Cap Fund,DSP Small Cap Fund,Tata Small Cap Fund,HDFC Flexi Cap Fund,SBI Flexi Cap Fund,Parag Parikh Flexi Cap,UTI Flexi Cap Fund,Canara Robeco Flexi Cap,PGIM India Flexi Cap,Mirae Asset Flexi Cap Fund
2019-03-29,102.4436,92.3909,98.4369,100.659,98.2024,93.7192,98.9646,101.3615,95.9728,98.1789,91.0409,93.02,95.1339,98.2172,91.3386,97.2903,91.6224,104.9927,98.542,98.3404,93.6614,101.655,96.0978,98.2441,102.8058,98.1287,104.055,92.0976,95.1661,100.0024,95.1066,100.2884,95.2026,98.5637,95.2209,92.5104,98.8721,109.9357,103.9358,108.2559
2019-04-01,104.2029,95.0303,99.4374,103.4044,101.0987,96.0274,100.5936,104.3209,98.8754,100.8834,93.0416,95.1587,96.8934,100.2701,92.757,100.3117,93.3279,107.4931,100.6773,100.3987,94.9302,103.9308,98.1642,100.5741,104.5559,100.876,106.7716,94.4599,97.1749,102.9736,96.2305,102.4022,97.2022,100.5383,97.3045,93.8179,100.4593,111.6745,105.8919,110.037
2019-04-02,104.6187,96.4811,99.4159,103.817,101.7456,97.027,102.1498,104.8932,98.8262,101.3879,93.7062,95.9601,97.7951,100.6041,92.6093,100.3203,92.8318,108.0642,101.4643,100.5317,94.8745,104.1144,98.8922,100.9304,105.4913,100.9263,107.7336,94.7213,96.5745,103.1053,97.3619,103.3062,96.9723,101.2567,97.631,95.324,101.1388,112.012,106.7057,109.9348
2019-04-03,104.2921,95.375,99.2029,102.4494,99.8771,96.1625,99.2671,103.2235,97.8366,99.4509,92.1459,95.1791,97.1661,99.8601,92.2642,99.3465,90.0196,106.4582,100.0693,98.8348,93.0025,103.1455,97.7132,99.1195,105.5945,99.0605,107.0556,93.3745,93.9924,101.6323,96.6566,102.3447,95.6721,100.5662,96.1645,93.5586,100.0771,111.0066,106.019,108.7747
2019-04-04,103.3917,96.5498,99.9129,103.8609,101.6515,96.839,99.9726,104.3178,98.9368,100.1255,92.7284,96.1066,97.7906,100.3619,93.1113,100.9143,90.8199,107.925,101.2456,98.6798,92.8005,104.0202,98.4882,100.3389,104.8833,99.2165,107.7576,93.43,94.5548,103.5868,96.9536,101.8239,96.6995,101.1566,97.427,94.5451,100.2966,112.321,107.86,109.9336
2019-04-05,103.22,95.4387,98.7778,103.5175,99.6876,96.3129,99.6012,104.3365,97.8156,99.0883,91.4008,94.0557,96.6178,99.7526,92.6384,99.5802,90.9381,107.1856,100.483,98.3227,91.1895,102.9101,97.3569,99.3196,102.4022,98.0491,107.3547,92.0917,94.4489,102.0492,96.0209,100.6553,95.8308,101.0804,96.4236,93.6475,99.3705,110.5421,105.4335,109.9889
2019-04-08,104.421,96.3793,99.8191,104.6347,101.1493,97.2533,100.4871,104.9807,99.0821,100.418,92.5087,94.2058,96.0758,101.2984,92.6856,100.9422,91.7572,110.2515,101.3569,98.937,91.8992,104.1283,98.1548,101.1893,104.2251,99.6875,108.9896,93.1008,96.0489,103.1485,96.4922,100.6093,96.7323,100.8253,98.0432,94.1481,100.4353,110.7585,106.2099,110.8604
2019-04-09,104.992,97.6624,100.4047,107.6546,102.6559,98.9624,101.6207,106.5858,100.8532,102.4392,93.8846,95.4309,96.803,103.0045,93.4284,102.8085,92.8438,112.2209,103.4134,100.3468,92.2456,104.4107,99.2572,103.1928,105.336,101.1374,110.5804,95.0762,97.376,106.2171,97.6184,102.6624,98.1007,100.3284,97.8998,96.6021,101.8993,113.3489,107.0318,112.0347
2019-04-10,103.3522,96.3764,100.6373,107.268,101.3562,98.7078,100.7812,106.4312,99.3898,101.9479,92.8036,94.0381,95.2815,101.3563,92.6827,101.2556,91.9218,111.6337,102.9362,99.3382,91.3424,103.4503,99.0135,101.7719,104.7353,99.8019,109.0114,93.4432,96.0861,105.0204,97.9342,102.2394,97.2438,100.0542,98.2118,95.627,101.8498,113.1309,106.4467,109.5008
2019-04-11,105.6781,97.3435,102.3642,108.1056,102.6832,99.101,101.7234,107.9537,101.2638,102.8736,94.0629,96.0357,96.7006,102.5349,92.7374,102.3707,94.6217,111.8955,104.1788,99.7675,91.9037,103.875,100.1293,103.7883,105.9831,101.7806,111.188,94.6459,96.8413,105.5406,98.5678,103.5514,98.554,100.7557,99.9285,96.7146,102.976,113.6219,107.1705,110.7316
2019-04-12,105.5655,97.3948,102.5053,110.6219,103.0185,98.9277,102.2664,108.4739,101.1822,103.8189,94.4663,95.9577,97.0003,102.9455,93.4741,103.4051,95.6984,112.3072,104.7949,100.4971,91.7537,104.4017,100.3117,104.2731,106.2767,102.6368,110.7428,95.0302,97.4373,106.1467,99.1204,104.2658,99.067,102.2291,100.3755,97.2168,102.862,113.1347,108.9862,111.2587
2019-04-15,105.7862,98.4222,102.9168,112.1729,104.5153,99.3623,102.8515,108.9822,101.7558,105.0392,95.8494,98.2854,97.697,103.6794,94.7737,104.2855,96.0046,113.4543,105.7836,101.4848,92.8806,104.9506,100.8843,105.0134,108.4396,104.6799,111.0012,95.4768,99.0313,108.3052,99.4529,104.5818,99.3851,103.6816,101.2428,99.1087,103.2518,113.6937,111.2123,112.2246
2019-04-16,108.8829,100.2063,103.0756,114.3498,107.9855,101.7741,105.8291,110.9195,103.9658,107.2849,97.8992,100.2776,99.6829,106.0702,97.2196,107.5087,98.3092,115.6845,108.2948,103.287,94.4642,106.7805,102.6265,108.572,110.5791,107.5161,113.4843,97.4985,101.4426,111.6619,101.609,106.8019,102.1597,105.8864,103.8259,100.0586,105.824,115.62,113.8293,115.3266
2019-04-17,108.9027,100.0047,101.9911,115.4956,107.8527,100.6643,106.4852,110.9459,104.5306,106.9508,97.57,101.6288,98.896,106.2514,96.6304,107.9968,98.3059,114.9099,107.5835,103.208,93.9236,105.72,101.9028,108.8117,110.0828,107.3095,111.1319,97.0828,101.8698,110.7963,101.6193,106.1848,101.7551,105.3524,102.7986,101.3706,106.3496,115.9721,112.5343,115.4768
2019-04-18,107.3823,99.0715,100.5479,116.2456,106.7763,100.1851,105.5179,110.683,103.5443,105.7876,96.2133,101.7776,99.1216,105.0936,96.1026,107.6666,96.6148,113.692,106.9157,102.0114,94.0376,105.5598,101.1551,107.2619,109.1807,106.7993,111.5012,96.3351,101.528,110.0344,101.8795,104.9945,100.4812,105.0869,102.0493,101.6766,105.556,113.3253,110.8885,114.4222
2019-04-19,106.5471,98.0447,99.8952,114.8614,105.0471,99.5577,103.5933,109.9723,102.5175,104.7186,95.0469,100.5806,99.0428,103.9486,95.9623,107.6489,96.1674,111.9336,105.0268,101.6467,92.5187,104.161,100.313,106.7003,108.3141,105.52,110.4589,95.3033,101.24,108.7349,100.5158,104.3988,99.3186,103.9945,101.2475,101.0696,104.8202,111.6588,110.0366,112.9067
2019-04-22,104.924,96.8724,99.0348,113.1836,104.0746,99.4536,102.3332,108.963,102.1892,103.4943,93.563,98.2436,99.2449,102.8651,95.2337,106.4875,94.6194,112.9166,103.7589,101.4658,92.7437,102.8968,99.7541,105.6764,107.0733,104.503,110.7479,93.9303,98.8783,108.1308,100.2783,104.1361,98.415,103.277,98.8533,100.6933,104.0323,112.2688,109.6062,111.3305
2019-04-23,105.6717,97.9415,98.2209,112.9532,104.8848,99.5143,102.1693,109.2124,102.0361,103.1098,93.7399,98.1679,99.6283,103.4633,94.9909,106.5345,93.4438,113.311,103.7126,101.7704,92.4686,103.7485,99.9409,105.8099,108.24,103.6095,112.1503,93.3088,98.2485,107.7401,101.1187,104.4488,98.1822,103.0182,99.0766,100.4992,103.8414,112.2652,109.5417,111.0291
2019-04-24,106.8874,98.9076,98.4036,114.1475,105.2925,99.127,102.9243,110.0527,102.0236,103.7509,94.4243,98.4885,99.9986,103.7606,94.5625,107.2538,93.9289,115.6302,104.698,101.9608,92.1067,104.5126,100.3487,106.2281,108.6942,104.7675,112.4785,93.8915,97.9213,108.5773,101.1871,104.7724,98.4706,103.5282,98.4726,100.9916,103.5361,112.7469,108.1262,111.6993
2019-04-25,107.6638,98.8283,98.9955,115.7597,105.606,98.8931,102.6646,110.5773,102.2448,104.3652,95.0415,98.098,101.3578,103.4261,95.3008,107.6581,94.2251,117.4533,104.942,102.2906,92.0627,103.6544,100.1121,107.1925,108.1719,105.3707,113.9652,94.2088,97.4662,110.1542,101.4089,104.7708,98.7489,103.6532,99.6122,101.6047,104.0712,112.6637,109.1036,110.723
2019-04-26,108.9814,99.9925,100.0849,117.612,106.6808,99.065,103.2047,111.0272,103.8551,105.4031,96.0923,99.6129,101.8323,103.5593,96.0273,109.2078,95.2222,118.3375,106.2721,103.8883,92.9959,105.4545,100.533,107.9926,109.2684,106.5921,114.1521,95.7603,98.365,109.8709,102.3675,105.9662,99.9013,105.1039,101.5413,101.8769,105.7888,114.2469,108.8005,111.5946
2019-04-29,110.3462,99.8178,99.0086,117.7687,106.5462,98.8121,103.5808,110.9802,103.9629,105.9426,95.865,99.134,101.3065,103.8152,95.7903,108.2305,94.7027,118.4801,106.3336,104.5428,93.8784,106.5023,100.3939,107.9462,110.3633,107.0077,114.5659,95.7086,97.47,110.3143,102.2656,106.2212,99.7151,105.4335,102.7581,102.9807,105.9109,112.8777,107.2747,112.1834
2019-04-30,112.1976,101.3177,100.2549,121.5063,107.6814,100.1408,105.9444,113.0421,106.5938,107.7744,97.4276,100.9084,102.5046,105.1633,97.164,110.4768,95.9727,120.5906,108.7168,107.0237,95.978,109.1863,102.0422,110.1414,112.5382,108.7756,116.0335,97.9087,98.4033,113.2532,103.8161,108.0799,101.6308,106.531,104.1482,104.7048,107.3435,114.1752,110.1202,113.1758
2019-05-01,111.0579,100.5028,99.2422,120.8174,107.4918,99.2614,105.2651,112.0427,106.643,107.3819,97.6324,100.437,102.5914,105.2616,97.0591,109.2907,96.5463,120.088,108.5671,106.3856,95.774,109.3275,102.0554,109.1936,111.7852,108.2527,116.3238,97.7967,98.0995,111.9968,104.0886,107.4018,100.9134,106.0009,103.638,104.565,106.8804,112.2808,108.9008,112.8349
2019-05-02,114.8148,104.1806,102.2138,126.2744,111.3951,102.7413,107.7526,113.8128,109.8217,111.2043,101.5295,104.2716,105.0755,107.842,99.4659,112.6676,100.1575,123.8677,112.7045,108.8225,99.5901,111.9426,104.6377,114.2547,113.5981,112.5455,120.5858,101.5369,99.9304,115.5987,106.6815,111.4648,104.9334,107.8378,105.1478,106.8928,110.0662,115.2515,113.0058,115.2537
2019-05-03,117.2817,104.781,103.3143,127.1005,111.7488,102.6359,110.7159,115.3494,110.7133,112.0589,102.4224,106.8741,105.6978,108.3404,99.9663,114.1107,100.2171,124.6344,113.4648,109.5849,98.9877,112.7217,106.1428,115.6017,115.3151,113.5979,121.3108,102.5482,100.3111,116.3738,107.264,112.8369,106.1338,107.1791,106.4367,108.4653,111.351,115.6471,114.072,114.2452
2019-05-06,115.4498,104.0632,102.0321,126.1055,110.7511,102.5932,110.1934,114.7427,109.2936,110.9877,101.1656,105.1604,103.6818,106.5129,99.9769,112.7481,97.6618,123.5681,111.9116,108.8964,98.2517,110.7716,105.9021,114.5207,113.3155,112.5153,120.6904,101.6173,99.8609,114.7021,106.6601,110.8943,104.9867,106.9774,104.3023,107.5275,110.6855,113.4405,112.2376,112.8367
2019-05-07,113.875,103.0779,100.6543,124.2154,108.627,102.2445,108.701,113.9614,107.7,108.705,100.2819,103.855,102.8562,105.4824,99.0488,111.6507,95.7083,122.1174,110.6079,107.7073,97.3285,108.9643,105.3338,112.5749,112.6235,111.0399,120.143,99.4891,97.9481,112.6898,105.3653,109.2532,103.7791,105.714,102.0197,106.0143,108.6033,113.1532,110.9186,111.0414
2019-05-08,114.8746,104.2851,100.8581,125.0144,109.288,103.2759,109.9205,113.9232,110.3009,109.4044,100.7079,104.8071,102.4099,106.4813,100.2054,112.2739,96.433,123.263,111.1768,108.0494,98.1155,108.8905,106.1175,113.9416,112.7209,112.0808,120.9821,100.0755,99.007,113.2472,105.6374,110.4419,104.0584,105.4096,102.3578,105.7982,110.0005,114.2917,111.2593,112.1183
2019-05-09,114.6231,103.6932,99.3493,124.3118,109.6138,102.6843,109.5989,114.1274,110.5287,108.5215,100.5368,104.794,101.5844,106.439,100.3098,112.6912,95.726,122.9144,110.9497,108.4726,96.7788,108.2747,106.1151,113.6646,113.533,111.3144,122.9702,99.6131,98.2791,113.5134,104.8249,110.8007,104.008,105.506,101.3078,105.4841,110.1905,114.9437,111.0499,112.2463
2019-05-10,114.856,104.8605,100.229,126.8667,110.1874,103.6303,111.1193,115.0832,111.898,109.0896,101.9453,106.3335,103.1764,106.7209,101.1358,113.6523,96.073,125.0233,112.1542,109.2135,96.8865,109.265,107.0232,114.7912,113.4923,112.9525,123.8494,100.9957,99.241,115.5497,105.5398,111.8932,105.2358,105.7498,101.3912,105.4583,110.922,114.5769,111.8521,112.4263
2019-05-13,116.3919,105.7825,100.5372,126.9926,110.329,103.3984,111.8763,114.7524,112.3055,109.3025,102.3183,107.8444,104.5058,106.9051,101.5563,113.169,96.2266,125.703,113.3856,109.1333,97.3218,109.5957,106.9057,115.4239,113.4126,113.5728,126.0319,101.3227,99.049,117.1465,106.376,112.8452,105.9794,106.1869,101.9853,106.2569,111.2171,114.3533,112.2206,113.838
2019-05-14,118.172,105.5358,101.1127,126.1754,110.3807,103.8906,111.8892,115.5014,112.9825,108.8969,102.5455,108.0127,104.7069,106.9879,101.9731,113.2558,96.1223,126.9757,113.6662,108.5268,98.0546,109.2441,106.5105,114.4633,113.8577,113.5574,127.0265,101.1802,99.3089,117.7404,106.162,112.9691,106.235,105.2908,102.6306,106.7786,110.9443,115.309,111.6715,114.2937
2019-05-15,117.2927,104.1328,99.7453,126.879,109.5827,103.0281,110.7664,114.7083,112.4295,107.6465,101.6542,106.8764,103.9835,104.9868,101.3322,110.6696,95.7471,123.8132,112.2555,107.7758,98.5038,108.0891,105.6385,113.5757,113.6936,112.0903,124.1567,100.3916,98.252,117.6827,104.8232,112.439,105.1891,104.9181,102.1683,105.6155,110.4556,115.1016,109.8178,113.2503
2019-05-16,114.6911,102.8015,98.0959,125.304,106.5698,101.3095,107.908,112.8925,111.3533,105.5619,99.7138,104.5392,101.9908,103.0434,99.6551,107.6126,93.9944,121.8906,109.7303,107.6977,96.4028,107.26,104.234,111.4671,113.3078,109.7386,123.4862,98.5783,97.0108,116.7294,103.3358,109.7079,103.2676,103.5396,100.7107,104.196,107.8331,114.64,108.3935,111.8576
2019-05-17,113.0142,102.3462,96.8752,122.2477,106.1043,100.2076,108.6638,112.2496,111.6558,105.2751,98.8549,103.8093,101.032,103.4015,98.9122,106.4975,93.5585,121.665,109.8287,106.766,95.0556,108.1013,103.8078,112.0794,113.2885,109.2273,123.8895,98.1112,96.2356,116.2365,103.2387,109.3274,102.5428,103.4579,101.1481,104.6255,107.6244,114.0246,107.4955,110.8336
2019-05-20,114.3559,103.7458,97.0748,123.1622,107.7025,99.6802,109.1585,112.0977,112.18,106.4988,99.7372,104.5793,101.7431,104.3586,99.8787,107.1471,94.4179,122.5986,110.5014,107.5337,96.5574,108.8792,104.7956,113.4992,114.4235,110.8471,125.1967,99.6005,97.5052,118.5013,104.1984,110.0289,103.8381,104.02,102.2155,105.4587,108.7134,114.9378,107.908,110.2685
2019-05-21,115.5426,103.7457,96.6215,121.8105,107.2175,99.3399,108.5716,112.6818,112.0306,106.1779,100.1452,104.9586,101.0146,103.8014,99.7296,107.1718,94.3336,122.731,110.7063,108.9824,98.6291,109.3851,104.3194,113.6562,115.4727,111.5813,125.868,100.0072,98.3138,119.1817,106.0371,111.0452,103.8864,104.406,102.0899,105.6561,109.105,115.7395,107.9712,110.6197
2019-05-22,114.3862,101.665,96.1902,118.8968,105.6795,98.793,106.9183,111.5415,110.0179,104.6631,98.1171,103.2286,99.8749,101.9949,98.6837,104.8377,93.5823,121.1108,109.2767,107.4329,98.0708,107.406,103.3297,110.771,113.2831,109.9208,124.6393,98.267,97.1269,117.1969,104.3926,108.7507,102.4963,102.2959,100.1881,104.3609,107.204,113.3284,105.9014,108.4818
2019-05-23,114.6786,101.7092,95.9857,116.2882,106.3542,98.7697,106.5513,111.6554,109.8917,105.0467,98.4154,103.8752,100.1186,101.8811,99.3339,104.3,94.3635,122.323,110.2092,107.8682,97.7739,108.1217,103.575,111.5735,112.855,110.0328,126.1692,98.1091,97.0336,117.5099,104.5048,109.2957,102.8583,103.9192,100.8362,104.2757,106.6064,113.7392,105.9183,108.5878
2019-05-24,114.7934,102.1989,96.4353,116.8097,106.8638,99.0797,107.0331,112.7866,110.5949,105.4818,99.1157,104.6992,99.9564,103.5634,99.8494,105.7783,96.363,121.4732,110.7531,109.2386,100.2316,108.3252,103.9407,112.6463,112.3304,110.8215,126.3612,98.8001,97.3179,118.8168,105.4835,109.3596,103.8216,104.5759,100.4599,104.4789,108.1118,116.2554,107.0497,109.3129
2019-05-27,112.9072,100.6791,95.5153,114.4109,106.0771,98.628,106.4331,111.1323,109.2689,104.3897,98.3604,103.2011,100.0566,103.4836,98.8317,104.1943,95.8112,120.6327,109.5965,107.8372,99.7695,106.8759,103.4564,111.8823,109.5782,109.6478,126.6404,97.4679,95.6223,118.4678,104.1736,108.6752,102.9444,104.8544,99.8233,103.0353,107.2444,115.0488,105.4246,107.2247
2019-05-28,113.8009,100.9109,94.9682,114.743,106.8324,99.811,107.3059,111.0092,110.4366,104.7045,98.1349,103.4832,100.6387,104.1165,99.616,103.1518,95.655,120.5688,109.5563,107.872,99.4156,108.3187,103.2966,111.8207,110.3789,109.9725,125.8894,97.628,95.9445,119.1546,105.74,109.2119,102.6204,104.8527,99.7104,103.5383,108.3622,113.987,105.4256,107.574
2019-05-29,114.6409,100.3805,94.9723,113.4106,107.0146,100.6458,107.9504,110.6507,111.4194,105.0936,98.6761,103.2536,101.1772,104.0258,99.9555,103.0702,95.0814,121.7704,109.7609,107.7183,100.8921,107.5896,103.326,112.3226,111.5203,110.3308,124.3882,98.0956,96.4382,119.0736,105.8526,109.5022,102.529,104.2511,99.1882,103.5913,108.8899,114.4477,106.0527,108.204
2019-05-30,112.0813,98.536,94.4081,111.7753,105.1149,99.012,106.3736,109.3488,109.9959,103.1617,97.8305,101.7657,99.6652,103.369,99.4595,100.9173,94.4885,118.2409,107.8084,105.7803,99.0122,104.7737,102.3685,110.1794,110.9063,108.2084,123.4059,96.624,96.3067,117.0751,105.1886,109.1876,100.9314,102.8636,97.3854,102.8465,107.7228,112.5385,104.8843,105.7805
2019-05-31,113.7859,99.272,94.0722,111.9911,105.3054,98.3089,106.8862,109.7885,111.382,103.5827,98.4496,102.2427,100.0712,103.1898,98.8538,100.9394,94.3376,121.0811,108.0947,106.9456,99.0074,105.6643,102.4735,111.4618,111.5729,108.0695,125.0659,96.9717,97.548,116.5366,105.6027,109.3222,101.1877,103.1959,98.5103,103.9755,108.2498,112.9051,104.9363,106.6359
2019-06-03,115.003,100.2445,95.0453,114.1993,106.1888,100.1833,107.883,110.6319,112.8418,104.8467,98.8538,103.3272,101.098,104.5021,99.5282,102.1333,95.626,121.3183,109.2239,107.2706,100.1809,106.1323,102.3769,112.7506,112.2196,109.4018,125.7108,97.6274,97.5337,117.6912,106.9352,110.7067,102.232,103.6752,98.5078,103.8715,109.4087,114.4417,106.4819,108.4341
2019-06-04,117.5319,101.5147,95.5194,117.1749,108.1301,102.5511,108.122,111.6098,114.1344,106.7577,100.1526,105.8421,102.3866,106.3775,100.8752,103.3811,96.3702,124.5419,110.6394,108.0018,101.4164,107.0415,103.0774,114.0254,113.3427,111.0431,125.1629,98.9534,98.8326,119.6128,107.2873,112.977,102.9231,105.9214,99.4833,104.4713,111.2089,116.144,108.7286,109.4839
2019-06-05,117.9321,102.523,96.1816,119.6059,109.6834,103.7457,109.8505,112.2796,114.6917,108.4706,101.5244,107.0963,104.6127,107.6219,102.5866,104.1966,97.9242,126.4048,112.5466,108.9228,102.6787,109.9898,104.1327,115.9115,115.6638,112.8696,125.2852,100.0175,99.8914,120.6626,109.5348,115.1009,104.7499,106.4085,100.2954,106.1258,112.6514,116.9833,110.928,111.1335
2019-06-06,115.1331,100.3692,95.3716,117.1179,106.6172,101.651,107.1826,111.7767,112.8148,106.9088,99.869,105.384,102.9796,106.6139,100.7762,102.6147,95.4832,123.2905,110.5952,107.9454,101.1622,108.8282,102.7503,112.6178,115.5485,110.4921,123.8289,98.8445,99.2745,118.8922,108.364,112.7735,103.3715,104.6886,99.6688,104.4951,111.6697,116.2021,109.2584,109.0704
2019-06-07,113.8956,99.0699,94.2545,117.5025,105.7563,101.3101,107.3936,112.1303,111.356,106.325,98.7193,103.9869,101.653,105.2317,100.5365,102.0557,94.9998,122.0097,108.8328,107.035,100.9438,107.7135,101.8917,110.5387,114.2509,109.6211,122.5832,97.5154,97.8541,117.8164,107.9619,111.3832,102.3016,104.272,99.8735,103.5954,111.2137,113.8642,107.8716,108.709
2019-06-10,115.002,99.9981,94.7548,116.929,106.6681,101.7908,107.81,112.7881,112.1852,107.7043,99.4999,106.3653,102.6513,105.1649,101.7496,103.1022,94.7202,123.9172,110.0581,107.2101,99.8884,107.927,102.2137,111.0149,115.6332,110.5938,124.4665,98.4615,98.9992,117.7486,107.9878,111.7972,103.103,103.7648,101.152,104.2399,111.9818,114.6502,107.8518,109.6337
2019-06-11,117.1083,101.0406,95.0562,116.4936,107.3482,102.2697,108.3699,112.9579,112.9664,108.3872,100.1622,107.1201,102.4064,106.3884,101.3765,102.4309,95.5599,123.4612,110.3543,107.9797,100.7043,108.851,102.3103,111.6957,117.1223,111.3758,125.274,98.8262,98.9288,118.4124,108.8028,112.3997,103.8206,104.2507,101.4662,104.1582,112.2888,114.9711,107.5961,110.3823
2019-06-12,118.4044,101.5514,95.6131,117.2686,108.5536,103.3315,108.5503,114.3476,113.7428,108.7818,100.9489,108.57,103.6029,107.0082,102.0923,102.5336,96.0555,125.0892,110.9242,108.9578,101.1148,108.4293,102.9084,112.5516,118.1886,112.3399,125.3429,99.708,99.4393,120.1806,108.6589,112.6729,104.572,104.8576,102.3318,105.1045,113.1481,113.6951,108.3235,111.1016
2019-06-13,123.3521,106.1208,97.5461,125.4839,115.2709,107.4313,112.993,117.7291,119.1697,113.8178,105.8024,115.0393,106.9962,112.1663,105.8208,107.8111,100.7346,131.9085,116.3543,113.091,104.9724,112.7327,106.6384,119.431,122.3909,117.6625,130.9684,104.7609,102.9688,125.8702,113.4587,117.92,109.8908,108.8687,105.8812,109.4526,117.1814,116.981,113.817,115.5864
2019-06-14,123.3706,107.0392,97.0181,126.2965,115.0091,107.3482,115.3377,118.2097,119.4587,115.8049,106.4967,115.0063,108.1132,114.063,106.2531,108.5242,101.17,133.6281,117.6817,113.6294,105.1173,113.4574,107.4979,120.6295,123.3253,118.8053,132.8034,105.5888,102.2886,126.9021,113.119,119.7775,110.6293,109.6977,106.7423,109.3857,117.6864,117.6766,114.528,116.2545
2019-06-17,126.016,108.2923,98.4009,128.096,117.1375,108.3742,117.5485,119.1135,121.3123,116.8716,107.8796,116.6652,108.9953,115.1486,107.1315,109.9986,102.2933,135.8597,119.2477,115.4572,104.5139,115.0518,108.4336,122.8295,123.3755,121.3209,135.8136,107.2441,102.9488,128.9706,114.4831,121.3352,112.4178,112.2128,106.67,110.5738,119.2685,119.6423,116.2023,116.964
2019-06-18,126.6223,109.4351,99.8948,128.3416,118.1472,109.8196,117.7829,119.5542,122.5244,118.1064,109.9245,119.1765,110.4622,116.3676,108.3817,110.8263,103.6608,137.1919,120.3951,116.4705,105.0743,116.2056,108.7264,124.8987,123.1653,123.11,137.1685,108.7603,103.857,130.6394,115.2486,122.9211,113.4696,112.6059,107.9933,111.6122,120.4014,120.8226,118.8302,118.0208
2019-06-19,128.9932,110.9316,99.9764,130.4689,119.5403,110.8681,119.7866,120.1643,123.6288,118.562,111.4176,120.0904,111.9003,118.2836,108.7658,110.956,103.7185,137.4017,121.5423,118.11,106.8495,116.6195,108.4962,125.6274,124.5353,124.3634,138.2602,109.6417,105.6014,132.3171,114.7754,123.5062,114.6117,112.8551,108.748,112.964,121.926,121.3946,121.2715,118.8064
2019-06-20,128.3815,110.8767,99.6059,130.9366,119.1132,110.73,120.266,119.3459,123.7213,118.2215,111.2185,117.7315,111.6695,118.3249,108.4278,111.7944,102.5346,137.5888,121.05,117.3596,107.1482,116.8738,108.0853,125.1412,123.3717,123.7779,138.6129,109.1824,104.5245,132.5296,113.7666,123.0886,114.129,112.9784,108.7936,113.5447,121.214,121.7925,119.9172,117.7161
2019-06-21,130.9062,112.0553,100.5027,133.1359,120.7658,112.1665,121.1598,120.2445,124.2874,118.9117,112.8308,119.16,111.7397,118.95,109.5776,112.9807,103.2455,139.837,122.1063,117.8382,107.9533,116.788,108.9621,127.4216,123.1046,125.594,139.0523,110.51,104.9878,134.8259,114.9704,124.8841,115.3898,113.9481,109.7139,114.4627,121.0229,122.9833,121.4212,118.581
2019-06-24,130.4606,110.4592,100.2905,131.1372,119.2429,111.1345,120.3557,119.4261,123.1004,117.822,112.0609,116.9353,110.2142,117.3042,109.7311,112.2894,101.9789,139.122,121.0829,116.4809,105.9719,115.6567,108.1421,125.9028,120.6946,124.8736,138.6652,109.0417,103.1596,133.3385,113.503,124.0954,114.0481,113.4123,109.5507,112.3033,120.8207,123.0108,120.332,117.7154
2019-06-25,130.0835,110.2576,98.914,130.0375,118.0187,111.0287,120.0649,118.841,122.7757,116.8053,111.8336,116.7148,109.4542,116.6829,109.8204,111.9952,100.9156,139.2092,120.3007,116.1101,106.3535,115.0578,107.7527,125.7806,120.1395,124.371,138.1125,108.2903,103.7317,133.3945,112.7934,124.7697,113.9341,112.2054,108.6939,112.6302,120.5908,123.3024,120.6146,117.1631
2019-06-26,129.0175,110.0628,98.0177,127.9122,117.0412,108.4356,120.8772,118.1251,121.9011,116.4155,110.6244,117.2195,107.5916,115.5949,109.483,111.3603,101.0822,139.3508,118.9291,115.587,106.8112,115.1539,106.7396,125.127,120.0022,123.7799,137.3432,107.7272,102.9184,133.2458,112.6286,123.2685,113.2991,113.2431,108.801,113.7963,120.0858,122.1849,121.4054,116.9123
